plot_width,plot_length,plot_area_sqft,aspect_ratio,floors,bhk,family_size,parking_spaces,facing_direction,vastu_priority,layout_archetype,circulation_ratio
54.6,86.2,4706.5,1.579,3,4,6,1,North,True,VILLA_PERIMETER,0.192
68.6,139.6,9576.6,2.035,3,5,8,2,West,True,CENTRAL_SPINE_SPLIT,0.165
20.2,24.5,494.9,1.213,3,1,4,0,North,True,COMPACT_LINEAR,0.115
66.4,121.3,8054.3,1.827,2,5,8,2,North,True,CENTRAL_SPINE_SPLIT,0.166
56.6,77.7,4397.8,1.373,2,6,10,2,North,True,VILLA_PERIMETER,0.207
63.9,85.2,5444.3,1.333,2,6,9,2,North,True,L_SHAPED_COURTYARD,0.181
72.8,140.0,10192.0,1.923,3,6,10,1,East,True,CENTRAL_SPINE_SPLIT,0.171
72.8,83.4,6071.5,1.146,2,4,7,2,East,True,L_SHAPED_COURTYARD,0.188
52.5,53.7,2819.2,1.023,3,4,6,3,North,False,CENTRAL_SPINE_SPLIT,0.18
60.9,140.0,8526.0,2.299,1,4,8,2,South,True,CENTRAL_SPINE_SPLIT,0.142
48.1,95.4,4588.7,1.983,3,5,7,1,East,True,CENTRAL_SPINE_SPLIT,0.149
73.9,140.0,10346.0,1.894,1,6,8,1,South,True,CENTRAL_SPINE_SPLIT,0.169
48.6,117.7,5720.2,2.422,2,4,7,1,South,True,CENTRAL_SPINE_SPLIT,0.157
23.5,36.8,864.8,1.566,3,2,4,1,North,False,COMPACT_LINEAR,0.096
53.7,86.5,4645.1,1.611,2,4,7,2,West,True,VILLA_PERIMETER,0.201
38.0,56.9,2162.2,1.497,2,3,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.162
37.7,70.6,2661.6,1.873,2,4,5,2,North,True,CENTRAL_SPINE_SPLIT,0.169
59.6,107.7,6418.9,1.807,2,5,9,2,North,True,CENTRAL_SPINE_SPLIT,0.164
41.9,106.5,4462.3,2.542,1,5,7,2,North,False,CENTRAL_SPINE_SPLIT,0.142
48.4,35.8,1732.7,0.74,2,4,8,1,East,True,WRAP_AROUND_OPEN_PLAN,0.127
67.3,140.0,9422.0,2.08,2,4,8,2,North,False,CENTRAL_SPINE_SPLIT,0.17
41.1,48.2,1981.0,1.173,1,2,4,1,North,True,L_SHAPED_COURTYARD,0.183
33.8,64.1,2166.6,1.896,2,3,7,1,North,True,CENTRAL_SPINE_SPLIT,0.156
38.5,29.9,1151.1,0.777,2,2,3,1,North,True,COMPACT_LINEAR,0.113
41.8,91.8,3837.2,2.196,2,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.165
65.4,140.0,9156.0,2.141,2,4,5,1,North,True,CENTRAL_SPINE_SPLIT,0.172
60.2,107.1,6447.4,1.779,2,4,6,1,South,True,CENTRAL_SPINE_SPLIT,0.162
51.1,66.6,3403.3,1.303,2,4,6,2,North,True,L_SHAPED_COURTYARD,0.174
29.5,62.9,1855.5,2.132,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.163
39.2,61.9,2426.5,1.579,1,4,7,2,North,True,WRAP_AROUND_OPEN_PLAN,0.14
32.0,44.2,1414.4,1.381,2,3,3,1,North,True,WRAP_AROUND_OPEN_PLAN,0.15
54.4,41.2,2241.3,0.757,1,3,6,2,North,True,WRAP_AROUND_OPEN_PLAN,0.13
19.7,40.5,797.9,2.056,1,2,5,1,North,False,WRAP_AROUND_OPEN_PLAN,0.139
28.9,80.2,2317.8,2.775,2,3,7,2,East,False,CENTRAL_SPINE_SPLIT,0.154
38.3,70.6,2704.0,1.843,2,4,5,3,West,True,CENTRAL_SPINE_SPLIT,0.151
25.3,65.9,1667.3,2.605,2,3,4,1,East,False,CENTRAL_SPINE_SPLIT,0.156
23.9,23.5,561.6,0.983,3,1,2,0,East,True,COMPACT_LINEAR,0.11
41.5,59.2,2456.8,1.427,2,4,5,2,North,True,WRAP_AROUND_OPEN_PLAN,0.157
47.3,76.3,3609.0,1.613,2,5,6,3,East,True,VILLA_PERIMETER,0.196
42.2,101.4,4279.1,2.403,2,6,10,2,East,False,CENTRAL_SPINE_SPLIT,0.164
23.6,50.7,1196.5,2.148,2,2,5,1,East,True,CENTRAL_SPINE_SPLIT,0.165
28.2,33.8,953.2,1.199,2,2,2,1,North,True,COMPACT_LINEAR,0.104
61.8,140.0,8652.0,2.265,2,6,8,1,East,True,CENTRAL_SPINE_SPLIT,0.172
53.1,54.7,2904.6,1.03,2,5,8,1,North,True,L_SHAPED_COURTYARD,0.188
31.9,53.1,1693.9,1.665,3,4,8,1,North,False,WRAP_AROUND_OPEN_PLAN,0.127
38.2,83.4,3185.9,2.183,2,3,6,2,South,True,CENTRAL_SPINE_SPLIT,0.172
73.1,140.0,10234.0,1.915,2,5,6,1,East,False,CENTRAL_SPINE_SPLIT,0.162
43.0,32.5,1397.5,0.756,1,3,6,1,North,True,WRAP_AROUND_OPEN_PLAN,0.14
74.4,140.0,10416.0,1.882,3,5,6,2,North,True,CENTRAL_SPINE_SPLIT,0.161
62.8,80.0,5024.0,1.274,1,4,6,2,East,False,WRAP_AROUND_OPEN_PLAN,0.177
34.1,79.7,2717.8,2.337,3,4,5,1,East,False,CENTRAL_SPINE_SPLIT,0.178
18.4,45.0,828.0,2.446,1,1,3,1,East,True,CENTRAL_SPINE_SPLIT,0.148
54.1,95.3,5155.7,1.762,1,4,8,2,East,False,CENTRAL_SPINE_SPLIT,0.165
39.6,105.1,4162.0,2.654,2,4,6,3,North,False,CENTRAL_SPINE_SPLIT,0.144
22.2,50.8,1127.8,2.288,1,2,6,1,South,True,CENTRAL_SPINE_SPLIT,0.169
59.7,75.8,4525.3,1.27,1,5,8,2,North,False,L_SHAPED_COURTYARD,0.155
51.1,64.9,3316.4,1.27,2,4,5,1,North,True,L_SHAPED_COURTYARD,0.203
51.3,79.9,4098.9,1.558,3,5,9,2,West,True,VILLA_PERIMETER,0.202
69.6,106.1,7384.6,1.524,3,4,5,2,North,True,VILLA_PERIMETER,0.218
50.3,122.4,6156.7,2.433,3,5,8,1,South,False,CENTRAL_SPINE_SPLIT,0.139
64.2,83.1,5335.0,1.294,1,4,5,2,East,True,L_SHAPED_COURTYARD,0.191
41.0,110.3,4522.3,2.69,1,4,8,2,West,False,CENTRAL_SPINE_SPLIT,0.146
43.9,99.6,4372.4,2.269,2,6,10,2,South,False,CENTRAL_SPINE_SPLIT,0.158
31.9,44.1,1406.8,1.382,3,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.14
52.6,89.9,4728.7,1.709,1,6,8,2,East,True,WRAP_AROUND_OPEN_PLAN,0.159
28.8,30.3,872.6,1.052,2,2,2,1,East,True,COMPACT_LINEAR,0.108
52.4,127.4,6675.8,2.431,2,4,5,2,North,False,COMPACT_LINEAR,0.156
47.7,92.4,4407.5,1.937,2,5,9,2,North,True,CENTRAL_SPINE_SPLIT,0.16
74.4,87.9,6539.8,1.181,2,5,6,2,North,False,L_SHAPED_COURTYARD,0.187
56.7,47.7,2704.6,0.841,3,4,4,1,East,True,L_SHAPED_COURTYARD,0.184
48.5,73.4,3559.9,1.513,1,4,5,2,North,True,WRAP_AROUND_OPEN_PLAN,0.164
36.6,78.0,2854.8,2.131,2,5,6,3,East,True,CENTRAL_SPINE_SPLIT,0.152
66.2,140.0,9268.0,2.115,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.16
37.5,63.8,2392.5,1.701,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.126
45.9,95.1,4365.1,2.072,1,4,5,3,North,True,CENTRAL_SPINE_SPLIT,0.17
55.0,126.2,6941.0,2.295,2,6,9,2,South,True,CENTRAL_SPINE_SPLIT,0.17
67.6,72.0,4867.2,1.065,1,4,6,1,North,True,L_SHAPED_COURTYARD,0.187
72.7,98.6,7168.2,1.356,3,4,6,1,West,True,VILLA_PERIMETER,0.211
37.5,77.3,2898.8,2.061,3,4,4,3,East,False,CENTRAL_SPINE_SPLIT,0.174
28.5,22.0,627.0,0.772,2,1,2,0,East,False,COMPACT_LINEAR,0.118
48.1,45.2,2174.1,0.94,1,3,6,1,East,False,L_SHAPED_COURTYARD,0.192
74.0,140.0,10360.0,1.892,1,4,8,2,North,False,CENTRAL_SPINE_SPLIT,0.144
70.4,119.0,8377.6,1.69,1,4,5,3,North,True,WRAP_AROUND_OPEN_PLAN,0.147
44.6,87.4,3898.0,1.96,1,4,7,1,East,False,CENTRAL_SPINE_SPLIT,0.133
70.8,64.1,4538.3,0.905,3,6,8,2,West,False,VILLA_PERIMETER,0.197
50.9,48.0,2443.2,0.943,2,4,6,3,South,False,WRAP_AROUND_OPEN_PLAN,0.116
73.4,65.8,4829.7,0.896,2,5,7,2,East,True,L_SHAPED_COURTYARD,0.186
39.6,56.9,2253.2,1.437,1,2,4,2,South,True,WRAP_AROUND_OPEN_PLAN,0.155
31.1,76.5,2379.2,2.46,3,4,9,3,South,True,CENTRAL_SPINE_SPLIT,0.166
58.4,119.4,6973.0,2.045,2,5,7,2,North,False,CENTRAL_SPINE_SPLIT,0.175
41.0,97.9,4013.9,2.388,2,5,9,2,East,False,CENTRAL_SPINE_SPLIT,0.179
62.2,73.9,4596.6,1.188,2,5,6,2,West,True,VILLA_PERIMETER,0.202
53.1,79.2,4205.5,1.492,2,5,9,2,South,True,VILLA_PERIMETER,0.203
33.1,26.9,890.4,0.813,2,2,3,1,East,False,COMPACT_LINEAR,0.099
41.4,64.5,2670.3,1.558,2,4,6,1,North,True,VILLA_PERIMETER,0.206
62.2,47.8,2973.2,0.768,2,4,5,2,North,True,VILLA_PERIMETER,0.176
43.1,115.4,4973.7,2.677,1,4,6,1,South,False,CENTRAL_SPINE_SPLIT,0.164
70.6,140.0,9884.0,1.983,2,5,7,3,East,True,CENTRAL_SPINE_SPLIT,0.157
73.7,140.0,10318.0,1.9,2,5,9,2,North,False,CENTRAL_SPINE_SPLIT,0.171
60.2,73.2,4406.6,1.216,2,6,8,2,South,True,VILLA_PERIMETER,0.203
65.7,114.1,7496.4,1.737,3,4,4,2,East,True,VILLA_PERIMETER,0.199
66.5,140.0,9310.0,2.105,2,4,6,3,North,True,CENTRAL_SPINE_SPLIT,0.149
71.5,96.6,6906.9,1.351,2,4,8,2,North,True,VILLA_PERIMETER,0.221
56.3,69.3,3901.6,1.231,3,5,7,2,South,True,VILLA_PERIMETER,0.202
43.1,30.7,1323.2,0.712,1,3,4,1,North,True,WRAP_AROUND_OPEN_PLAN,0.134
63.4,103.2,6542.9,1.628,2,6,8,3,North,True,VILLA_PERIMETER,0.203
69.4,67.4,4677.6,0.971,2,4,6,2,South,True,VILLA_PERIMETER,0.216
39.3,98.1,3855.3,2.496,3,5,7,2,East,True,CENTRAL_SPINE_SPLIT,0.177
41.1,41.3,1697.4,1.005,3,3,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.153
48.4,113.2,5478.9,2.339,2,6,8,2,North,False,CENTRAL_SPINE_SPLIT,0.144
70.6,140.0,9884.0,1.983,3,6,8,1,North,True,CENTRAL_SPINE_SPLIT,0.166
45.9,67.4,3093.7,1.468,1,3,4,1,South,True,WRAP_AROUND_OPEN_PLAN,0.137
57.0,90.0,5130.0,1.579,2,4,6,3,East,True,VILLA_PERIMETER,0.198
71.4,83.0,5926.2,1.162,3,6,9,1,East,True,L_SHAPED_COURTYARD,0.178
68.2,140.0,9548.0,2.053,2,6,9,3,North,True,CENTRAL_SPINE_SPLIT,0.142
33.5,55.9,1872.6,1.669,1,2,3,1,East,True,WRAP_AROUND_OPEN_PLAN,0.154
75.0,140.0,10500.0,1.867,1,5,9,3,South,False,CENTRAL_SPINE_SPLIT,0.157
55.5,67.9,3768.5,1.223,1,4,7,2,North,True,L_SHAPED_COURTYARD,0.166
25.7,48.5,1246.5,1.887,1,2,4,1,East,True,CENTRAL_SPINE_SPLIT,0.16
19.5,22.0,429.0,1.128,2,1,3,0,South,False,COMPACT_LINEAR,0.106
22.6,60.7,1371.8,2.686,3,2,5,1,East,True,CENTRAL_SPINE_SPLIT,0.157
72.1,140.0,10094.0,1.942,2,5,8,2,East,True,CENTRAL_SPINE_SPLIT,0.154
28.8,24.8,714.2,0.861,2,2,3,1,South,True,COMPACT_LINEAR,0.112
21.1,46.9,989.6,2.223,1,1,5,1,South,True,CENTRAL_SPINE_SPLIT,0.19
26.7,39.1,1044.0,1.464,1,2,5,1,North,True,COMPACT_LINEAR,0.125
57.5,80.1,4605.8,1.393,2,5,7,1,North,True,VILLA_PERIMETER,0.201
37.5,67.3,2523.8,1.795,2,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.133
42.6,41.8,1780.7,0.981,2,3,6,1,West,False,WRAP_AROUND_OPEN_PLAN,0.162
25.9,43.1,1116.3,1.664,3,2,5,1,East,True,COMPACT_LINEAR,0.103
28.5,60.9,1735.6,2.137,3,3,5,1,East,False,CENTRAL_SPINE_SPLIT,0.159
66.4,108.2,7184.5,1.63,1,4,6,3,East,True,WRAP_AROUND_OPEN_PLAN,0.153
19.0,35.6,676.4,1.874,2,1,1,0,North,True,CENTRAL_SPINE_SPLIT,0.164
42.8,97.3,4164.4,2.273,2,4,8,2,South,False,CENTRAL_SPINE_SPLIT,0.166
23.2,33.2,770.2,1.431,3,2,2,1,West,False,COMPACT_LINEAR,0.136
67.9,56.7,3849.9,0.835,2,6,7,3,North,True,L_SHAPED_COURTYARD,0.186
53.1,119.5,6345.4,2.25,2,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.144
54.0,86.3,4660.2,1.598,2,4,7,2,North,False,VILLA_PERIMETER,0.186
37.8,95.6,3613.7,2.529,1,3,6,2,East,True,CENTRAL_SPINE_SPLIT,0.141
50.2,58.0,2911.6,1.155,2,4,3,3,West,False,VILLA_PERIMETER,0.19
35.4,58.2,2060.3,1.644,2,3,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.126
26.2,25.0,655.0,0.954,1,1,3,0,East,True,COMPACT_LINEAR,0.093
66.0,140.0,9240.0,2.121,1,5,8,2,East,True,CENTRAL_SPINE_SPLIT,0.164
21.9,42.3,926.4,1.932,2,2,6,1,East,False,CENTRAL_SPINE_SPLIT,0.173
68.9,82.9,5711.8,1.203,2,4,7,1,West,True,VILLA_PERIMETER,0.17
41.7,60.2,2510.3,1.444,2,4,5,2,West,False,VILLA_PERIMETER,0.211
68.6,132.9,9116.9,1.937,2,5,9,2,North,True,CENTRAL_SPINE_SPLIT,0.157
58.9,59.5,3504.5,1.01,3,4,4,2,North,True,L_SHAPED_COURTYARD,0.185
58.7,140.0,8218.0,2.385,3,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.17
56.3,132.8,7476.6,2.359,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.166
65.8,73.0,4803.4,1.109,2,5,6,3,South,True,VILLA_PERIMETER,0.195
64.9,74.9,4861.0,1.154,2,5,9,2,North,True,L_SHAPED_COURTYARD,0.196
49.2,124.9,6145.1,2.539,3,5,8,1,North,True,CENTRAL_SPINE_SPLIT,0.159
39.2,92.5,3626.0,2.36,3,4,7,2,East,False,CENTRAL_SPINE_SPLIT,0.175
54.9,126.0,6917.4,2.295,2,6,10,1,South,True,CENTRAL_SPINE_SPLIT,0.182
70.0,66.5,4655.0,0.95,2,5,6,2,West,True,VILLA_PERIMETER,0.204
43.4,39.5,1714.3,0.91,1,3,6,1,East,True,VILLA_PERIMETER,0.18
25.3,66.9,1692.6,2.644,1,3,4,1,South,True,CENTRAL_SPINE_SPLIT,0.153
55.7,81.7,4550.7,1.467,3,4,9,1,East,True,VILLA_PERIMETER,0.191
26.0,59.6,1549.6,2.292,1,3,6,1,North,False,CENTRAL_SPINE_SPLIT,0.171
37.7,60.2,2269.5,1.597,1,3,7,2,East,True,WRAP_AROUND_OPEN_PLAN,0.135
41.4,75.2,3113.3,1.816,2,4,7,1,North,True,CENTRAL_SPINE_SPLIT,0.159
53.7,42.1,2260.8,0.784,1,3,6,2,North,True,CENTRAL_SPINE_SPLIT,0.144
43.6,98.9,4312.0,2.268,2,5,5,1,South,True,CENTRAL_SPINE_SPLIT,0.156
44.7,91.8,4103.5,2.054,3,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.17
60.2,127.2,7657.4,2.113,1,5,7,1,West,True,CENTRAL_SPINE_SPLIT,0.152
64.6,140.0,9044.0,2.167,2,4,6,2,South,True,CENTRAL_SPINE_SPLIT,0.166
64.7,140.0,9058.0,2.164,2,5,9,3,North,True,WRAP_AROUND_OPEN_PLAN,0.155
53.6,59.2,3173.1,1.104,1,3,4,2,East,True,L_SHAPED_COURTYARD,0.176
71.9,108.5,7801.2,1.509,2,6,8,1,West,False,VILLA_PERIMETER,0.192
66.6,140.0,9324.0,2.102,3,5,7,2,West,True,CENTRAL_SPINE_SPLIT,0.145
45.0,99.3,4468.5,2.207,1,6,9,2,West,True,CENTRAL_SPINE_SPLIT,0.169
48.0,35.5,1704.0,0.74,1,3,6,1,West,True,WRAP_AROUND_OPEN_PLAN,0.139
34.0,50.0,1700.0,1.471,2,2,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.125
63.7,72.8,4637.4,1.143,1,4,6,1,North,False,L_SHAPED_COURTYARD,0.171
25.7,22.0,565.4,0.856,2,1,4,0,North,True,COMPACT_LINEAR,0.127
44.5,106.0,4717.0,2.382,1,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.165
28.5,41.0,1168.5,1.439,2,1,4,1,North,True,COMPACT_LINEAR,0.097
72.6,140.0,10164.0,1.928,2,6,9,2,North,True,L_SHAPED_COURTYARD,0.157
29.9,26.7,798.3,0.893,2,2,6,1,North,False,COMPACT_LINEAR,0.113
53.7,89.9,4827.6,1.674,2,5,7,2,East,True,VILLA_PERIMETER,0.195
68.9,98.9,6814.2,1.435,1,5,7,2,South,False,WRAP_AROUND_OPEN_PLAN,0.146
19.8,33.8,669.2,1.707,2,1,1,0,North,False,COMPACT_LINEAR,0.112
33.6,68.6,2305.0,2.042,2,3,5,2,South,True,CENTRAL_SPINE_SPLIT,0.17
58.5,105.4,6165.9,1.802,2,5,6,2,North,False,COMPACT_LINEAR,0.161
21.7,43.5,943.9,2.005,3,2,4,1,South,True,CENTRAL_SPINE_SPLIT,0.158
25.0,37.4,935.0,1.496,2,2,1,1,East,True,COMPACT_LINEAR,0.109
66.7,78.1,5209.3,1.171,2,5,5,2,North,True,L_SHAPED_COURTYARD,0.191
19.2,33.9,650.9,1.766,2,1,1,0,North,True,CENTRAL_SPINE_SPLIT,0.175
47.7,99.6,4750.9,2.088,2,4,7,2,North,True,CENTRAL_SPINE_SPLIT,0.148
60.1,84.3,5066.4,1.403,1,6,10,2,East,False,WRAP_AROUND_OPEN_PLAN,0.16
53.5,102.6,5489.1,1.918,2,6,9,2,North,True,COMPACT_LINEAR,0.154
38.5,40.4,1555.4,1.049,2,4,6,1,North,True,L_SHAPED_COURTYARD,0.18
46.1,48.2,2222.0,1.046,2,2,6,2,East,False,L_SHAPED_COURTYARD,0.198
56.6,117.4,6644.8,2.074,2,5,9,1,East,False,CENTRAL_SPINE_SPLIT,0.152
69.9,118.4,8276.2,1.694,2,4,5,1,East,True,VILLA_PERIMETER,0.197
65.6,140.0,9184.0,2.134,2,4,7,1,North,False,CENTRAL_SPINE_SPLIT,0.173
57.4,108.1,6204.9,1.883,2,4,6,2,East,False,CENTRAL_SPINE_SPLIT,0.147
64.3,46.0,2957.8,0.715,2,4,5,1,South,True,VILLA_PERIMETER,0.208
27.9,44.4,1238.8,1.591,2,2,3,1,North,False,WRAP_AROUND_OPEN_PLAN,0.158
54.6,130.3,7114.4,2.386,2,4,5,2,East,True,CENTRAL_SPINE_SPLIT,0.169
47.6,105.6,5026.6,2.218,1,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.168
44.2,83.9,3708.4,1.898,3,4,5,1,North,False,CENTRAL_SPINE_SPLIT,0.17
23.4,40.3,943.0,1.722,3,2,4,1,North,True,COMPACT_LINEAR,0.09
45.1,71.3,3215.6,1.581,1,4,8,2,East,True,WRAP_AROUND_OPEN_PLAN,0.139
44.5,45.2,2011.4,1.016,1,3,4,1,East,True,L_SHAPED_COURTYARD,0.165
28.1,35.4,994.7,1.26,2,3,5,1,South,True,WRAP_AROUND_OPEN_PLAN,0.158
22.5,30.4,684.0,1.351,2,1,2,0,North,True,COMPACT_LINEAR,0.136
48.3,131.9,6370.8,2.731,3,5,8,3,North,False,CENTRAL_SPINE_SPLIT,0.174
64.3,111.7,7182.3,1.737,3,6,9,2,North,True,VILLA_PERIMETER,0.231
46.9,62.1,2912.5,1.324,1,4,5,2,North,True,L_SHAPED_COURTYARD,0.17
71.6,127.0,9093.2,1.774,2,4,6,2,West,True,CENTRAL_SPINE_SPLIT,0.168
70.2,140.0,9828.0,1.994,2,6,7,3,South,True,CENTRAL_SPINE_SPLIT,0.143
38.9,78.0,3034.2,2.005,2,5,9,2,North,True,COMPACT_LINEAR,0.176
50.8,69.5,3530.6,1.368,2,4,5,2,East,True,VILLA_PERIMETER,0.188
43.7,108.7,4750.2,2.487,3,4,8,2,North,True,CENTRAL_SPINE_SPLIT,0.187
40.7,86.2,3508.3,2.118,1,4,8,3,East,False,CENTRAL_SPINE_SPLIT,0.166
57.9,47.3,2738.7,0.817,3,4,8,3,West,True,VILLA_PERIMETER,0.186
33.6,74.8,2513.3,2.226,1,4,6,2,North,False,CENTRAL_SPINE_SPLIT,0.144
62.9,106.6,6705.1,1.695,1,5,8,1,West,True,WRAP_AROUND_OPEN_PLAN,0.138
28.0,66.6,1864.8,2.379,1,3,5,1,East,True,WRAP_AROUND_OPEN_PLAN,0.162
70.6,130.6,9220.4,1.85,2,4,5,3,South,True,CENTRAL_SPINE_SPLIT,0.179
26.7,54.9,1465.8,2.056,1,3,6,1,East,True,CENTRAL_SPINE_SPLIT,0.144
33.1,71.2,2356.7,2.151,1,3,3,1,South,True,CENTRAL_SPINE_SPLIT,0.175
22.8,53.8,1226.6,2.36,1,1,1,1,West,True,CENTRAL_SPINE_SPLIT,0.175
69.3,93.9,6507.3,1.355,2,4,7,2,East,True,VILLA_PERIMETER,0.206
29.0,31.1,901.9,1.072,3,2,4,1,North,True,COMPACT_LINEAR,0.131
31.8,71.0,2257.8,2.233,2,3,7,2,East,True,CENTRAL_SPINE_SPLIT,0.168
47.7,54.4,2594.9,1.14,2,4,6,1,West,False,VILLA_PERIMETER,0.206
20.7,27.8,575.5,1.343,2,1,3,0,North,True,COMPACT_LINEAR,0.104
55.7,99.9,5564.4,1.794,3,5,8,2,North,True,CENTRAL_SPINE_SPLIT,0.161
47.5,113.8,5405.5,2.396,1,5,8,2,East,True,CENTRAL_SPINE_SPLIT,0.179
54.5,121.0,6594.5,2.22,2,4,6,3,South,True,CENTRAL_SPINE_SPLIT,0.159
27.2,59.3,1613.0,2.18,1,3,5,1,East,False,CENTRAL_SPINE_SPLIT,0.162
72.8,140.0,10192.0,1.923,2,6,10,3,West,False,CENTRAL_SPINE_SPLIT,0.162
19.4,26.4,512.2,1.361,1,1,2,0,North,False,COMPACT_LINEAR,0.108
27.1,59.8,1620.6,2.207,2,4,5,1,South,True,CENTRAL_SPINE_SPLIT,0.15
64.9,135.9,8819.9,2.094,2,5,6,2,West,True,CENTRAL_SPINE_SPLIT,0.138
69.9,66.2,4627.4,0.947,2,4,5,1,West,True,VILLA_PERIMETER,0.202
61.5,140.0,8610.0,2.276,1,4,7,3,North,True,CENTRAL_SPINE_SPLIT,0.169
70.1,109.1,7647.9,1.556,1,5,6,1,South,True,WRAP_AROUND_OPEN_PLAN,0.12
24.1,55.3,1332.7,2.295,1,3,4,1,South,True,CENTRAL_SPINE_SPLIT,0.155
73.7,140.0,10318.0,1.9,2,6,9,3,South,True,CENTRAL_SPINE_SPLIT,0.161
45.7,124.9,5707.9,2.733,3,4,5,2,East,True,CENTRAL_SPINE_SPLIT,0.145
22.4,39.0,873.6,1.741,2,2,3,1,West,True,COMPACT_LINEAR,0.096
23.2,23.9,554.5,1.03,2,1,4,0,East,False,COMPACT_LINEAR,0.112
45.9,76.4,3506.8,1.664,2,4,6,1,East,True,VILLA_PERIMETER,0.198
62.0,65.6,4067.2,1.058,1,4,9,2,South,True,WRAP_AROUND_OPEN_PLAN,0.142
19.9,46.7,929.3,2.347,2,2,3,1,South,True,CENTRAL_SPINE_SPLIT,0.16
22.7,60.5,1373.3,2.665,1,3,4,1,East,True,CENTRAL_SPINE_SPLIT,0.144
19.2,50.2,963.8,2.615,2,2,4,1,East,True,CENTRAL_SPINE_SPLIT,0.158
66.5,60.7,4036.6,0.913,2,4,6,3,South,True,VILLA_PERIMETER,0.208
56.8,68.8,3907.8,1.211,2,5,9,2,North,True,L_SHAPED_COURTYARD,0.176
23.2,38.9,902.5,1.677,2,2,3,1,North,True,COMPACT_LINEAR,0.115
60.6,44.9,2720.9,0.741,2,4,5,3,North,True,VILLA_PERIMETER,0.226
65.1,101.2,6588.1,1.555,2,5,9,3,East,True,VILLA_PERIMETER,0.198
19.5,22.0,429.0,1.128,2,1,2,0,South,True,COMPACT_LINEAR,0.117
45.1,51.8,2336.2,1.149,1,3,5,1,West,True,WRAP_AROUND_OPEN_PLAN,0.127
37.3,102.2,3812.1,2.74,1,4,6,1,South,True,CENTRAL_SPINE_SPLIT,0.154
54.2,56.5,3062.3,1.042,2,4,6,3,East,False,L_SHAPED_COURTYARD,0.188
53.7,119.7,6427.9,2.229,2,6,8,2,North,True,CENTRAL_SPINE_SPLIT,0.154
41.5,34.7,1440.1,0.836,1,3,7,1,West,True,WRAP_AROUND_OPEN_PLAN,0.144
55.2,75.2,4151.0,1.362,1,5,8,3,East,True,WRAP_AROUND_OPEN_PLAN,0.144
46.3,123.6,5722.7,2.67,3,6,9,2,West,True,CENTRAL_SPINE_SPLIT,0.173
71.7,136.1,9758.4,1.898,1,4,6,2,East,True,CENTRAL_SPINE_SPLIT,0.148
34.6,87.7,3034.4,2.535,2,3,6,2,North,True,CENTRAL_SPINE_SPLIT,0.168
41.9,76.0,3184.4,1.814,3,4,6,1,East,True,CENTRAL_SPINE_SPLIT,0.171
52.0,109.3,5683.6,2.102,3,6,8,2,North,True,CENTRAL_SPINE_SPLIT,0.166
20.7,50.6,1047.4,2.444,2,3,5,1,West,True,CENTRAL_SPINE_SPLIT,0.168
67.0,96.1,6438.7,1.434,2,4,6,1,East,False,L_SHAPED_COURTYARD,0.18
26.8,51.0,1366.8,1.903,3,4,7,1,North,False,CENTRAL_SPINE_SPLIT,0.164
46.3,66.9,3097.5,1.445,2,4,7,2,South,True,VILLA_PERIMETER,0.185
28.0,26.3,736.4,0.939,2,2,3,1,East,True,COMPACT_LINEAR,0.104
28.9,58.6,1693.5,2.028,2,4,6,1,East,False,CENTRAL_SPINE_SPLIT,0.176
69.9,112.2,7842.8,1.605,2,6,10,1,East,False,VILLA_PERIMETER,0.205
41.1,77.9,3201.7,1.895,1,4,5,2,East,False,CENTRAL_SPINE_SPLIT,0.15
45.7,63.1,2883.7,1.381,2,5,8,3,South,True,VILLA_PERIMETER,0.221
33.6,24.9,836.6,0.741,3,1,3,1,West,False,COMPACT_LINEAR,0.106
69.0,90.2,6223.8,1.307,2,4,5,2,East,False,L_SHAPED_COURTYARD,0.18
50.7,82.4,4177.7,1.625,3,5,7,2,South,True,VILLA_PERIMETER,0.187
31.3,44.5,1392.9,1.422,2,4,5,1,North,False,WRAP_AROUND_OPEN_PLAN,0.124
73.9,105.7,7811.2,1.43,2,6,7,2,East,True,VILLA_PERIMETER,0.211
66.2,114.8,7599.8,1.734,2,6,7,3,West,False,VILLA_PERIMETER,0.196
64.7,101.7,6580.0,1.572,3,5,7,2,East,True,VILLA_PERIMETER,0.193
