built_up_area_sqft,floors,bhk,city_tier,soil_type,seismic_zone,climate_zone,finishing_tier,has_basement,has_lift,cost_per_sqft_inr,total_cost_inr
4701.3,2,3,2,Black Cotton,II,Composite,Standard,False,False,1961.7,9222540.0
4779.7,2,2,2,Sandy Loam,III,Moderate,Premium,False,False,2547.9,12178198.0
3405.8,2,3,2,Black Cotton,IV,Hot-Dry,Basic,False,False,1540.1,5245273.0
4718.5,2,3,1,Clay,IV,Moderate,Premium,False,False,2946.2,13901645.0
4360.2,2,4,1,Black Cotton,III,Composite,Premium,False,False,3318.8,14470632.0
2533.4,2,2,1,Black Cotton,V,Composite,Standard,True,False,2885.9,7311139.0
1316.6,1,3,2,Clay,III,Composite,Basic,False,False,1526.5,2009790.0
1423.9,3,2,1,Sandy Loam,III,Warm-Humid,Luxury,False,True,4753.8,7218936.0
2312.9,1,4,3,Sandy Loam,IV,Composite,Basic,False,False,1431.1,3309991.0
2666.0,3,3,1,Rocky,II,Warm-Humid,Basic,False,False,1351.7,3603632.0
1185.8,1,3,2,Clay,III,Composite,Standard,False,False,2039.3,2418202.0
2025.2,2,2,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,1962.6,3974658.0
3496.3,2,3,1,Sandy Loam,IV,Warm-Humid,Luxury,False,False,4531.3,15842784.0
3939.3,2,3,1,Sandy Loam,IV,Composite,Luxury,False,False,4442.8,17501522.0
4122.0,3,2,1,Sandy Loam,III,Hot-Dry,Standard,False,False,1977.1,8149606.0
2316.6,2,2,2,Rocky,IV,Composite,Standard,False,False,1810.6,4194436.0
1830.6,1,2,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1928.9,3531044.0
3061.5,2,2,1,Rocky,IV,Composite,Premium,False,False,2903.1,8887841.0
2321.3,1,1,3,Sandy Loam,II,Composite,Standard,False,False,1560.8,3623085.0
927.8,1,4,1,Clay,III,Moderate,Standard,False,False,2292.9,2127353.0
536.6,1,3,2,Sandy Loam,III,Warm-Humid,Premium,False,False,2902.7,1557589.0
4347.1,3,3,2,Clay,IV,Hot-Dry,Standard,False,False,2035.5,8848522.0
4700.6,3,5,2,Clay,IV,Cold,Standard,False,False,2100.3,9872670.0
947.4,1,4,1,Clay,III,Moderate,Standard,False,False,2281.9,2161872.0
5177.0,3,2,1,Black Cotton,III,Warm-Humid,Basic,False,False,1713.4,8870272.0
862.0,1,3,1,Sandy Loam,III,Composite,Premium,False,False,3155.1,2719696.0
1796.3,2,3,3,Clay,IV,Warm-Humid,Standard,False,False,1841.0,3306988.0
3111.9,2,4,1,Sandy Loam,II,Composite,Luxury,False,False,3936.6,12250306.0
2169.3,1,5,2,Clay,IV,Warm-Humid,Premium,False,False,3028.5,6569725.0
1801.6,1,3,2,Rocky,IV,Warm-Humid,Premium,False,False,2902.9,5229865.0
6257.8,3,4,3,Rocky,III,Moderate,Basic,False,False,1185.6,7419248.0
6526.0,3,4,2,Sandy Loam,IV,Composite,Standard,False,False,1968.3,12845126.0
4429.2,2,2,2,Rocky,V,Composite,Standard,True,False,2088.9,9252156.0
2271.0,2,1,1,Clay,V,Composite,Premium,True,False,3891.2,8836915.0
3296.0,2,2,3,Black Cotton,II,Moderate,Standard,False,False,1864.9,6146710.0
1297.8,2,3,2,Black Cotton,II,Hot-Dry,Luxury,False,False,4718.6,6123799.0
1952.3,1,3,3,Clay,III,Warm-Humid,Standard,False,False,1931.5,3770867.0
1974.5,1,4,2,Black Cotton,II,Warm-Humid,Premium,False,False,3148.0,6215726.0
4417.5,3,1,2,Sandy Loam,III,Composite,Premium,False,False,2842.2,12555418.0
998.9,2,4,2,Sandy Loam,IV,Composite,Standard,False,False,1951.1,1948954.0
661.8,1,2,1,Sandy Loam,III,Composite,Premium,False,False,3128.5,2070441.0
5922.7,3,3,2,Sandy Loam,IV,Warm-Humid,Standard,True,False,2175.4,12884242.0
4387.7,2,2,2,Sandy Loam,III,Composite,Basic,False,False,1275.0,5594318.0
3521.8,2,3,2,Rocky,III,Moderate,Standard,False,False,1603.8,5648263.0
1248.8,2,3,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1736.5,2168541.0
2592.9,2,3,1,Sandy Loam,IV,Warm-Humid,Luxury,False,False,4802.7,12452921.0
3566.3,3,1,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1912.7,6821262.0
4611.2,2,3,2,Rocky,II,Composite,Basic,False,False,1131.8,5218956.0
4561.6,2,3,2,Sandy Loam,II,Hot-Dry,Standard,False,False,1649.2,7522991.0
2146.4,1,3,2,Clay,II,Moderate,Standard,False,False,1984.6,4259745.0
4847.7,3,1,2,Sandy Loam,II,Composite,Standard,False,False,1782.9,8642964.0
2261.6,2,4,3,Rocky,II,Cold,Standard,False,False,1402.4,3171668.0
2133.1,2,5,1,Clay,III,Moderate,Premium,False,False,2934.8,6260222.0
496.9,1,1,2,Clay,IV,Composite,Standard,False,False,2292.2,1138994.0
1989.4,1,2,2,Sandy Loam,IV,Composite,Standard,False,False,1969.5,3918123.0
4320.8,2,1,1,Clay,IV,Composite,Luxury,False,True,4898.4,21615007.0
1637.2,1,4,2,Black Cotton,III,Moderate,Luxury,False,False,5030.7,8236262.0
2175.3,1,3,3,Black Cotton,II,Moderate,Standard,False,False,1934.2,4207465.0
613.4,1,3,2,Rocky,IV,Composite,Standard,False,False,2012.8,1234652.0
3410.3,2,2,2,Sandy Loam,IV,Moderate,Premium,False,False,2836.8,9674339.0
1022.4,1,2,2,Rocky,II,Composite,Premium,False,False,2700.5,2760991.0
706.1,1,2,2,Clay,III,Composite,Standard,False,False,2165.1,1528777.0
880.0,1,5,1,Black Cotton,III,Hot-Dry,Luxury,False,True,5655.8,5427104.0
1130.9,1,3,2,Sandy Loam,III,Moderate,Premium,False,False,2904.8,3285038.0
669.2,1,4,1,Sandy Loam,III,Composite,Premium,False,False,3271.0,2188953.0
1360.3,2,3,2,Clay,IV,Moderate,Luxury,False,True,4699.2,6842322.0
689.7,1,3,1,Clay,IV,Warm-Humid,Basic,False,False,1711.9,1180697.0
2364.7,2,5,2,Black Cotton,IV,Composite,Standard,False,False,2328.2,5505495.0
4726.4,2,2,2,Sandy Loam,III,Moderate,Luxury,False,False,3986.4,18841321.0
1658.4,1,2,2,Black Cotton,II,Composite,Standard,False,False,2207.1,3660255.0
1284.0,1,2,1,Sandy Loam,IV,Composite,Premium,False,False,3441.4,4418758.0
1274.1,2,3,1,Sandy Loam,II,Composite,Standard,False,False,1831.7,2333769.0
1874.4,1,3,2,Clay,III,Composite,Basic,False,False,1530.8,2869332.0
1885.1,1,3,1,Clay,II,Composite,Premium,False,False,3094.4,5833253.0
1819.1,2,1,2,Clay,III,Hot-Dry,Basic,False,False,1406.5,2558564.0
4163.2,2,1,2,Sandy Loam,V,Hot-Dry,Basic,True,False,1653.0,6881770.0
4048.4,2,3,1,Clay,V,Hot-Dry,Premium,False,False,3187.1,12902656.0
1772.5,1,3,2,Clay,III,Warm-Humid,Standard,False,False,2026.3,3591617.0
1911.8,2,4,2,Black Cotton,III,Moderate,Standard,False,False,2091.3,3998147.0
1758.6,3,4,1,Black Cotton,V,Warm-Humid,Standard,False,False,2801.0,4925839.0
1221.7,1,2,2,Black Cotton,III,Hot-Dry,Standard,False,False,2319.6,2833855.0
918.8,1,2,1,Sandy Loam,IV,Warm-Humid,Standard,False,False,2333.3,2143836.0
1993.5,1,2,2,Rocky,II,Warm-Humid,Basic,False,False,1248.2,2488287.0
1723.0,2,2,2,Clay,IV,Warm-Humid,Premium,True,False,3225.0,5556675.0
1842.0,2,3,2,Clay,IV,Warm-Humid,Premium,False,False,3007.2,5539262.0
1790.9,1,2,1,Rocky,III,Warm-Humid,Premium,False,False,2993.8,5361596.0
4432.6,2,2,1,Clay,IV,Composite,Standard,False,False,2183.9,9680355.0
525.7,1,3,2,Black Cotton,III,Hot-Dry,Luxury,False,False,5454.0,2867168.0
4540.8,2,4,1,Black Cotton,III,Moderate,Basic,False,False,1568.2,7120883.0
2069.7,1,1,3,Clay,III,Composite,Standard,False,False,1771.4,3666267.0
1929.9,1,3,1,Rocky,II,Moderate,Standard,False,False,1827.5,3526892.0
1946.4,2,2,1,Rocky,IV,Composite,Luxury,False,False,4546.0,8848334.0
801.3,1,4,1,Clay,III,Cold,Standard,False,False,2073.2,1661255.0
1338.7,1,2,1,Sandy Loam,II,Moderate,Premium,False,False,2903.0,3886246.0
6853.4,3,2,1,Sandy Loam,II,Composite,Standard,False,False,1761.5,12072264.0
906.0,1,3,1,Sandy Loam,IV,Composite,Standard,False,False,2164.5,1961037.0
2456.9,2,3,1,Sandy Loam,III,Warm-Humid,Basic,False,False,1390.3,3415828.0
1283.5,2,2,3,Sandy Loam,II,Moderate,Standard,False,False,1646.1,2112769.0
2328.7,2,4,1,Clay,IV,Cold,Premium,True,False,3592.4,8365622.0
1116.2,2,4,1,Rocky,III,Cold,Basic,False,False,1425.5,1591143.0
3252.1,2,1,1,Sandy Loam,III,Hot-Dry,Luxury,False,False,4305.9,14003217.0
1791.1,1,4,3,Rocky,II,Composite,Premium,False,False,2390.5,4281625.0
867.1,1,1,2,Clay,IV,Composite,Premium,False,False,3248.9,2817121.0
1538.3,1,3,1,Rocky,II,Hot-Dry,Standard,False,False,1766.2,2716945.0
3273.0,2,3,2,Sandy Loam,III,Composite,Standard,False,False,1781.0,5829213.0
936.8,2,3,3,Rocky,III,Warm-Humid,Standard,False,False,1645.3,1541317.0
2175.8,1,4,3,Clay,III,Hot-Dry,Luxury,False,False,3968.0,8633574.0
911.2,2,2,2,Black Cotton,III,Warm-Humid,Premium,False,False,3180.7,2898254.0
2349.2,3,3,2,Black Cotton,II,Composite,Standard,False,False,2113.3,4964564.0
1084.5,2,3,1,Clay,IV,Moderate,Basic,False,False,1681.8,1823912.0
986.0,1,3,2,Sandy Loam,II,Composite,Standard,False,False,1792.6,1767504.0
1780.2,1,3,2,Sandy Loam,II,Composite,Premium,False,False,2657.5,4730882.0
3962.0,2,3,3,Black Cotton,II,Composite,Standard,False,False,1824.1,7227084.0
1053.0,1,1,3,Sandy Loam,IV,Warm-Humid,Standard,False,False,1913.2,2014600.0
4597.9,2,3,1,Rocky,IV,Warm-Humid,Luxury,True,False,4646.2,21362763.0
1770.9,2,4,2,Sandy Loam,III,Cold,Premium,False,False,2473.9,4381030.0
1700.1,1,3,1,Black Cotton,V,Composite,Basic,False,False,1826.9,3105913.0
4295.9,2,4,1,Sandy Loam,III,Composite,Basic,False,False,1445.3,6208864.0
1480.5,1,4,1,Clay,IV,Moderate,Premium,False,False,3398.2,5031035.0
2168.4,1,5,2,Rocky,III,Composite,Basic,False,False,1273.7,2761891.0
1111.0,1,2,3,Clay,II,Warm-Humid,Standard,False,False,1901.8,2112900.0
1568.7,1,3,1,Sandy Loam,II,Warm-Humid,Luxury,False,False,4671.0,7327398.0
452.9,1,2,1,Sandy Loam,V,Warm-Humid,Standard,False,False,2371.5,1074052.0
1286.5,1,2,1,Clay,III,Composite,Standard,False,False,2222.2,2858860.0
548.0,1,2,1,Clay,II,Composite,Standard,False,False,2123.2,1163514.0
1715.8,1,3,1,Sandy Loam,III,Hot-Dry,Standard,False,False,2035.5,3492511.0
3501.7,2,1,1,Clay,II,Hot-Dry,Premium,False,False,2788.9,9765891.0
2075.2,1,2,3,Sandy Loam,V,Cold,Basic,False,False,1379.7,2863153.0
1825.5,1,3,3,Black Cotton,III,Warm-Humid,Standard,False,False,2065.3,3770205.0
2996.8,3,3,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,2006.8,6013978.0
2011.7,2,1,3,Sandy Loam,II,Composite,Luxury,True,False,4357.0,8764977.0
2143.7,2,4,2,Black Cotton,II,Composite,Premium,False,False,3081.3,6605383.0
2724.2,2,5,1,Sandy Loam,II,Cold,Standard,False,False,1996.5,5438865.0
1202.6,1,4,2,Clay,IV,Composite,Standard,False,False,2169.3,2608800.0
653.4,1,2,2,Clay,III,Hot-Dry,Premium,False,False,3281.1,2143871.0
1663.3,1,4,1,Clay,II,Hot-Dry,Standard,False,False,2151.6,3578756.0
2433.3,2,4,3,Sandy Loam,II,Warm-Humid,Standard,False,False,1601.8,3897660.0
3883.7,2,2,1,Sandy Loam,III,Moderate,Standard,True,False,2225.4,8642786.0
1873.9,2,2,2,Sandy Loam,II,Composite,Standard,True,False,2036.3,3815823.0
2346.4,1,4,1,Clay,III,Composite,Standard,False,False,2038.9,4784075.0
1643.0,1,2,1,Black Cotton,III,Hot-Dry,Standard,False,False,2492.4,4095013.0
2118.4,1,2,1,Clay,IV,Warm-Humid,Premium,False,False,3232.3,6847304.0
3237.6,2,2,1,Black Cotton,III,Composite,Basic,False,False,1646.7,5331356.0
2315.6,1,3,2,Sandy Loam,V,Composite,Standard,False,False,2068.9,4790745.0
4473.3,2,1,1,Clay,III,Warm-Humid,Premium,False,False,2991.8,13383219.0
971.3,1,2,1,Sandy Loam,IV,Hot-Dry,Premium,False,False,3534.3,3432866.0
3800.6,2,2,1,Sandy Loam,III,Hot-Dry,Standard,False,False,1987.1,7552172.0
5640.7,3,2,1,Black Cotton,II,Warm-Humid,Standard,True,True,2572.9,14962957.0
4427.5,2,3,2,Sandy Loam,II,Composite,Standard,True,False,1836.3,8130218.0
1474.8,1,2,2,Sandy Loam,II,Warm-Humid,Premium,False,False,2589.5,3818995.0
3868.5,2,2,3,Black Cotton,IV,Moderate,Basic,False,False,1426.0,5516481.0
1841.2,2,3,1,Black Cotton,II,Moderate,Premium,False,False,3372.2,6208895.0
1356.6,2,5,3,Clay,IV,Moderate,Premium,False,False,2796.0,3793054.0
604.3,1,5,2,Clay,II,Moderate,Luxury,False,False,4670.0,2822081.0
1586.3,1,3,1,Clay,IV,Warm-Humid,Premium,False,False,3488.6,5533966.0
1682.7,1,2,3,Rocky,II,Composite,Basic,False,False,1158.5,1949408.0
1409.9,1,3,1,Rocky,III,Moderate,Standard,False,False,2037.4,2872530.0
6133.0,3,4,1,Sandy Loam,III,Warm-Humid,Premium,True,False,3244.5,19898518.0
1740.3,2,2,2,Clay,II,Warm-Humid,Premium,False,False,2625.5,4569158.0
4740.0,2,2,2,Rocky,III,Moderate,Premium,False,False,2535.5,12018270.0
2294.7,2,2,2,Sandy Loam,V,Composite,Standard,False,False,1987.1,4559798.0
4741.5,2,3,1,Black Cotton,IV,Composite,Standard,False,False,2397.0,11365376.0
1253.8,2,3,1,Clay,II,Warm-Humid,Standard,False,False,1957.1,2453812.0
5157.3,3,3,1,Clay,III,Composite,Standard,True,True,2467.4,13175122.0
4206.6,2,4,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,1973.7,8302566.0
4444.7,2,4,3,Clay,IV,Composite,Standard,True,False,2157.8,9590774.0
2967.1,2,2,2,Sandy Loam,III,Moderate,Basic,False,False,1337.9,3969683.0
3213.7,2,3,1,Black Cotton,IV,Hot-Dry,Premium,False,False,3697.0,11881049.0
4018.7,2,2,3,Sandy Loam,III,Composite,Basic,False,False,1240.2,4983992.0
1220.7,1,1,2,Rocky,III,Hot-Dry,Standard,False,False,1921.8,2345941.0
1257.5,1,2,2,Sandy Loam,IV,Composite,Standard,False,False,2091.6,2630187.0
1661.3,1,2,1,Clay,III,Warm-Humid,Standard,False,False,2335.2,3879468.0
4051.6,2,4,3,Clay,II,Composite,Standard,False,False,1553.7,6294971.0
1373.3,2,1,1,Sandy Loam,II,Composite,Standard,True,False,2094.9,2876926.0
682.7,1,2,1,Clay,V,Cold,Standard,False,False,2466.2,1683675.0
1650.8,1,2,1,Black Cotton,II,Hot-Dry,Standard,False,False,2382.1,3932371.0
3171.0,2,3,2,Sandy Loam,IV,Warm-Humid,Basic,False,False,1324.0,4198404.0
4170.4,3,3,1,Sandy Loam,III,Cold,Basic,False,False,1449.5,6044995.0
2305.1,1,3,1,Black Cotton,IV,Composite,Basic,False,False,1765.5,4069654.0
1328.2,1,3,2,Rocky,V,Composite,Standard,False,False,1991.4,2644977.0
1396.7,1,2,1,Rocky,III,Cold,Standard,False,False,1787.2,2496182.0
7113.4,3,3,2,Rocky,III,Composite,Basic,False,False,1214.5,8639224.0
3009.2,3,3,1,Clay,II,Cold,Luxury,False,False,4786.7,14404138.0
3898.6,2,2,2,Sandy Loam,III,Warm-Humid,Standard,False,False,1853.7,7226835.0
1442.6,2,3,3,Sandy Loam,II,Composite,Premium,False,False,2419.8,3490803.0
2221.1,3,2,1,Sandy Loam,III,Moderate,Standard,True,False,2407.7,5347742.0
5889.7,3,2,1,Clay,III,Moderate,Premium,True,False,3527.7,20777095.0
2319.5,1,3,3,Sandy Loam,III,Composite,Standard,False,False,1859.0,4311950.0
2489.8,2,3,2,Rocky,IV,Hot-Dry,Luxury,False,False,4025.4,10022441.0
1714.3,1,3,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,2157.8,3699117.0
979.0,1,2,3,Sandy Loam,III,Hot-Dry,Standard,False,False,1813.2,1775123.0
947.4,2,2,2,Black Cotton,II,Composite,Luxury,True,False,5399.0,5115013.0
1680.7,2,3,3,Rocky,II,Hot-Dry,Basic,False,False,1090.2,1832299.0
2315.3,1,5,2,Black Cotton,II,Composite,Standard,False,False,2081.5,4819297.0
2314.4,2,5,3,Rocky,II,Composite,Standard,False,False,1553.2,3594726.0
1440.0,1,2,3,Rocky,IV,Warm-Humid,Standard,False,False,1727.9,2488176.0
1414.0,2,4,1,Rocky,II,Composite,Standard,False,False,1764.2,2494579.0
4075.8,2,3,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2537.6,10342750.0
1754.0,1,3,1,Rocky,IV,Composite,Basic,False,False,1448.1,2539967.0
2593.4,2,4,2,Sandy Loam,II,Composite,Standard,False,False,1711.8,4439382.0
831.9,1,3,1,Sandy Loam,III,Warm-Humid,Basic,False,False,1537.3,1278880.0
1967.5,2,4,2,Rocky,II,Composite,Standard,True,False,2074.7,4081972.0
2023.1,2,4,1,Clay,III,Composite,Standard,False,False,2164.3,4378595.0
3935.0,2,2,1,Black Cotton,III,Warm-Humid,Luxury,False,False,5050.8,19874898.0
2726.1,2,2,1,Black Cotton,III,Warm-Humid,Premium,False,False,3234.8,8818388.0
1653.8,1,4,1,Sandy Loam,V,Warm-Humid,Standard,False,False,2312.8,3824909.0
3829.8,2,3,1,Black Cotton,IV,Hot-Dry,Standard,False,False,2354.5,9017264.0
1461.8,1,1,1,Black Cotton,III,Warm-Humid,Basic,False,False,1631.9,2385511.0
2140.5,1,1,1,Clay,III,Composite,Standard,False,False,2129.9,4559051.0
3305.2,2,3,3,Clay,II,Composite,Premium,False,False,2395.3,7916946.0
1942.5,1,2,2,Sandy Loam,IV,Composite,Standard,False,False,2062.8,4006989.0
2351.3,1,3,3,Clay,II,Composite,Premium,False,False,2574.9,6054362.0
990.5,1,2,3,Black Cotton,V,Warm-Humid,Luxury,False,True,5377.4,5776315.0
552.6,1,3,2,Sandy Loam,II,Composite,Premium,False,False,2907.1,1606463.0
2128.9,2,4,3,Sandy Loam,III,Moderate,Premium,False,False,2324.3,4948202.0
2083.9,3,4,3,Black Cotton,II,Warm-Humid,Premium,True,True,3593.7,7938911.0
526.4,1,2,1,Black Cotton,III,Moderate,Premium,False,False,3688.5,1941626.0
2385.1,2,3,1,Black Cotton,IV,Cold,Premium,False,False,3511.8,8375994.0
818.4,1,4,1,Clay,III,Hot-Dry,Basic,False,False,1649.4,1349869.0
1785.7,2,3,3,Black Cotton,II,Composite,Premium,False,False,2868.3,5121923.0
3709.8,2,5,1,Clay,IV,Warm-Humid,Premium,True,False,3577.3,13271068.0
4103.5,2,3,2,Black Cotton,II,Composite,Premium,True,False,3428.5,14068850.0
2464.5,2,2,1,Black Cotton,III,Warm-Humid,Premium,False,False,3404.5,8390390.0
5597.3,3,3,1,Sandy Loam,II,Warm-Humid,Luxury,False,False,4435.1,24824585.0
2304.0,2,3,1,Black Cotton,IV,Moderate,Luxury,False,True,5525.1,13179830.0
4597.0,2,2,3,Clay,III,Warm-Humid,Standard,True,False,1911.4,8786706.0
1614.7,2,5,1,Rocky,II,Warm-Humid,Luxury,False,False,3985.7,6435710.0
3154.2,2,3,3,Black Cotton,III,Moderate,Standard,False,False,1780.7,5616684.0
4231.7,2,1,1,Sandy Loam,IV,Moderate,Standard,False,False,1933.7,8182838.0
1646.6,2,3,1,Black Cotton,IV,Composite,Standard,False,False,2275.8,3747332.0
2113.1,2,4,2,Black Cotton,III,Moderate,Standard,False,False,2101.5,4440680.0
963.9,1,2,1,Sandy Loam,III,Warm-Humid,Standard,False,False,2082.2,2007033.0
761.7,1,3,1,Black Cotton,II,Hot-Dry,Premium,False,False,3290.6,2506450.0
1586.4,1,3,2,Black Cotton,II,Warm-Humid,Standard,False,False,2219.6,3521173.0
2082.1,1,4,1,Black Cotton,III,Composite,Standard,False,False,2340.2,4872530.0
2386.6,1,3,2,Rocky,II,Composite,Standard,False,False,1650.6,3939322.0
1254.3,1,2,2,Clay,III,Composite,Basic,False,False,1543.3,1935761.0
645.8,1,2,2,Sandy Loam,II,Composite,Premium,False,False,2818.4,1820123.0
2310.0,3,3,1,Clay,V,Composite,Standard,False,False,2487.9,5747049.0
2843.9,2,2,2,Black Cotton,II,Moderate,Standard,False,False,1804.4,5131533.0
1065.1,2,1,1,Clay,III,Composite,Basic,False,False,1543.9,1644408.0
2426.9,3,2,2,Clay,IV,Hot-Dry,Standard,False,False,1946.1,4722990.0
1065.9,2,2,1,Sandy Loam,II,Composite,Standard,False,False,1991.9,2123166.0
2978.6,2,1,2,Sandy Loam,III,Hot-Dry,Premium,False,False,2584.6,7698490.0
1237.7,1,2,1,Rocky,III,Moderate,Standard,False,False,1959.5,2425273.0
976.1,1,4,3,Rocky,IV,Cold,Standard,False,False,1777.0,1734530.0
1962.2,2,4,1,Clay,II,Hot-Dry,Basic,False,False,1466.3,2877174.0
944.7,2,2,3,Rocky,II,Composite,Standard,True,False,1763.1,1665601.0
3822.1,2,2,2,Rocky,II,Warm-Humid,Premium,True,False,2669.9,10204625.0
6073.4,3,2,2,Rocky,III,Composite,Standard,False,True,1797.8,11368759.0
930.4,1,3,1,Sandy Loam,V,Composite,Standard,False,False,2359.6,2195372.0
1064.5,1,2,1,Sandy Loam,V,Hot-Dry,Luxury,False,False,5222.3,5559138.0
3410.2,2,1,2,Clay,IV,Hot-Dry,Standard,False,False,2031.5,6927821.0
1110.5,2,2,1,Sandy Loam,V,Composite,Standard,False,False,2160.1,2398791.0
1759.3,2,3,2,Sandy Loam,II,Warm-Humid,Standard,False,False,1770.7,3115193.0
520.5,1,4,1,Sandy Loam,III,Cold,Standard,False,False,2131.1,1109238.0
1363.2,2,2,1,Clay,V,Composite,Standard,True,False,2701.1,3682140.0
2546.6,2,3,1,Clay,IV,Composite,Standard,True,False,2470.7,6291885.0
4676.4,2,5,2,Sandy Loam,III,Cold,Standard,False,False,1732.2,8100460.0
4052.9,3,2,2,Black Cotton,II,Hot-Dry,Standard,False,False,2094.6,8489204.0
6332.8,3,1,2,Clay,III,Composite,Premium,False,False,2789.4,17664712.0
7076.1,3,3,3,Sandy Loam,II,Warm-Humid,Standard,False,False,1653.1,11697501.0
4136.2,2,4,1,Black Cotton,II,Moderate,Luxury,False,False,5022.6,20774478.0
1672.6,2,2,2,Clay,II,Warm-Humid,Standard,False,False,1733.5,2899452.0
901.3,1,3,1,Sandy Loam,III,Warm-Humid,Standard,False,False,2137.0,1926078.0
4143.3,2,4,1,Clay,II,Warm-Humid,Standard,False,False,1892.0,7839124.0
2275.9,3,2,2,Black Cotton,II,Warm-Humid,Luxury,False,True,4919.2,11645607.0
2262.1,2,2,3,Black Cotton,II,Warm-Humid,Basic,False,False,1314.5,2973530.0
3340.5,2,2,2,Sandy Loam,IV,Composite,Standard,False,False,1975.0,6597488.0
2068.6,1,3,1,Rocky,III,Composite,Basic,False,False,1473.4,3047875.0
1510.7,1,1,1,Sandy Loam,II,Composite,Basic,False,False,1499.0,2264539.0
2266.4,1,3,1,Black Cotton,III,Warm-Humid,Premium,False,False,3715.9,8421716.0
1585.9,2,2,2,Black Cotton,IV,Warm-Humid,Standard,False,False,2308.6,3661209.0
2952.8,2,3,2,Clay,III,Warm-Humid,Standard,False,False,1953.0,5766818.0
4043.6,2,3,2,Clay,II,Moderate,Standard,False,False,1778.6,7191947.0
1278.7,2,4,1,Clay,III,Warm-Humid,Basic,False,False,1568.8,2006025.0
1331.0,2,2,2,Black Cotton,II,Composite,Standard,False,False,2046.1,2723359.0
1248.1,2,1,2,Clay,II,Composite,Standard,False,False,1917.1,2392733.0
3691.3,2,4,2,Sandy Loam,IV,Composite,Luxury,False,False,4216.0,15562521.0
1097.6,2,2,1,Clay,III,Composite,Basic,False,False,1610.7,1767904.0
2399.3,3,1,2,Sandy Loam,III,Cold,Premium,False,False,2691.4,6457476.0
1001.7,2,4,3,Sandy Loam,IV,Warm-Humid,Standard,True,False,2004.7,2008108.0
2593.9,2,4,1,Sandy Loam,II,Warm-Humid,Premium,False,False,2751.9,7138153.0
2049.6,1,4,2,Rocky,II,Cold,Standard,False,False,1771.6,3631071.0
1351.9,1,4,1,Black Cotton,V,Warm-Humid,Standard,False,False,2646.6,3577939.0
2181.7,2,3,1,Clay,IV,Warm-Humid,Standard,False,False,2233.4,4872609.0
2567.5,2,3,2,Sandy Loam,IV,Moderate,Standard,False,False,1881.5,4830751.0
2249.3,1,2,1,Sandy Loam,III,Hot-Dry,Standard,False,False,2043.6,4596669.0
3302.2,2,2,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,1761.3,5816165.0
3154.0,2,1,2,Clay,III,Moderate,Standard,False,False,1854.7,5849724.0
1636.8,1,2,1,Clay,III,Cold,Standard,False,False,2152.4,3523048.0
4489.5,3,2,1,Sandy Loam,III,Hot-Dry,Basic,False,False,1535.6,6894076.0
3528.2,3,1,1,Clay,IV,Hot-Dry,Standard,False,False,2270.2,8009720.0
4746.6,3,1,2,Rocky,II,Composite,Standard,False,False,1661.3,7885527.0
1194.2,1,1,2,Black Cotton,II,Composite,Luxury,False,False,5040.8,6019723.0
2081.1,1,4,1,Rocky,III,Warm-Humid,Standard,False,False,1852.1,3854405.0
1439.0,1,3,2,Black Cotton,III,Hot-Dry,Premium,False,False,3266.6,4700637.0
472.6,1,3,1,Sandy Loam,II,Composite,Standard,False,False,2010.7,950257.0
4435.0,2,2,3,Black Cotton,III,Composite,Standard,False,False,1903.8,8443353.0
4366.0,2,2,2,Clay,III,Composite,Basic,True,False,1486.4,6489622.0
1046.1,2,4,2,Rocky,III,Composite,Basic,False,False,1249.0,1306579.0
1440.5,2,1,1,Sandy Loam,III,Composite,Standard,True,False,2299.8,3312862.0
3157.4,2,1,2,Clay,III,Composite,Basic,False,False,1444.6,4561180.0
3321.7,2,4,1,Sandy Loam,IV,Hot-Dry,Standard,False,False,1980.3,6577963.0
2361.9,1,4,2,Black Cotton,III,Hot-Dry,Standard,False,False,2324.9,5491181.0
2297.5,1,3,2,Sandy Loam,IV,Moderate,Standard,False,False,1995.5,4584661.0
3854.7,2,3,1,Black Cotton,IV,Composite,Premium,True,False,3768.0,14524510.0
6476.6,3,3,2,Black Cotton,V,Composite,Standard,False,False,2424.6,15703164.0
569.3,1,2,2,Sandy Loam,III,Cold,Premium,False,False,2723.2,1550318.0
7075.5,3,4,2,Sandy Loam,IV,Hot-Dry,Standard,False,False,1897.1,13422931.0
975.2,1,3,1,Clay,II,Composite,Luxury,False,False,4631.2,4516346.0
2665.2,2,2,1,Black Cotton,III,Cold,Premium,False,False,3395.6,9049953.0
